variable,ABW,AGO,ALB,ANT,ARE,ARG,ATG,AUS,BEL,BEN,BGD,BGR,BHR,BHS,BIH,BLZ,BMU,BRA,BRB,CAN,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,GUF,HKG,HND,HRV,HTI,IDN,IND,IRL,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KEN,KHM,KIR,KOR,KWT,LBN,LBR,LBY,LKA,LTU,LVA,MAC,MAR,MCO,MDG,MDV,MEX,MHL,MLT,MMR,MNE,MOZ,MRT,MTQ,MUS,MYS,NAM,NCL,NGA,NIC,NLD,NOR,NRU,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRI,PRK,PRT,PYF,QAT,REU,ROU,RUS,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,STP,SUR,SVN,SWE,SYC,SYR,TGO,THA,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UKR,URY,USA,VCT,VEN,VNM,VUT,WLF,WSM,YEM,ZAF
10,75050,73770.53736517718,61097.70165745856,117494.744,138402.63028916842,106732.56341036515,46462.17971,134750.27774426292,115598.46049354765,80522.98432738353,70837.82533367556,98727.52279635257,91478.79535558782,96211.95266272187,61532.94915254236,78482.2372881356,366843.3096,94610.89044776962,91223.42465753424,111306.14331087406,110032.3232953659,107382.55231860271,108068.68183338907,82457.80292281497,71274.83663601553,93278.8619750609,96625.93590628688,69746.52173913043,72505.35714285713,87616.18549967339,78777.87081950471,76050.86614173229,121225.49098731547,65533.22033898304,79062.3014,111375.6927867151,77442.88729996595,77098.66481465404,97341.39797229758,92757.42135962422,39092.76690563844,98935.87564722677,111676.96308724831,112354.96563573883,84222.85714285713,110213.84552341033,62520.02467,104479.77419354838,123268.07012573046,95270.92808850645,77107.20146222581,120176.7790262172,81990.00655,77600.21144732046,94707.17973697028,118328.16386247255,113622.31003039512,88067.71211,93600.0462631492,80845.24675324674,382007.9736,127612.85646612979,93034.23786407766,69397.15551974214,82638.73074822503,115145.8905907143,87216.13041049299,110104.3448275862,60180.98640531141,135775.34569983135,124627.44016412128,108634.36531045879,71879.19230769231,90507.17857142857,124616.87974420296,69499.68965854066,92799.22739726027,18781.34121,153099.42637066724,154814.60351025584,97507.02685821362,75140.60326138185,107159.52723251312,97760.24586860136,85276.86046511628,101125.69842738204,98771.64179104475,104219.41150941756,599910.8401,66332.9902642559,89300,110082.28362323926,52993.09874,108041.65467625897,45160.560591693524,58414.82142857142,101745.56808562926,59097.18918918918,89656.93102,122952.11122554066,114903.95270566888,67105.43090638929,92989.36708860759,94591.22065313328,91475.55762949138,123665.71742198525,128361.14771031792,192324.874,119731.5686881188,135962.3096663815,63463.944921943505,124460.17669795694,123120.10731431798,74245.02121921915,155921.6219,98676.59886471143,89973.04840630978,87138.4855233853,13987.63209,94294.39873103995,75966.64122137404,167980.70374574346,486690.7389,108994.83183483181,96167.53885058463,93062.11611292821,83138.94077381305,83334.63197760578,121920.013847219,78200.27247956402,65207.566756675646,79685.93128390596,14296.576262317954,113515.27559055119,96222.16216216216,99420.72558139534,115992.25188586421,709111.936,101770.88877563021,82661.67928730512,117795.54572892538,132526.0891719745,74866.22950819673,103055.99999999999,92180.31075791722,97922.76170893306,68691.12446,133148.80239520958,76111.56897636768,93210.69024034098,112243.42646283604,124864.20070867104,88398.30508474576,81204.83154906455,76084.34327628362,121996.61807580173,235470.6069,65681.53846153845,35866.010419190694,78937.69081434555
11,75050,73770.53736517718,61097.70165745856,129851.7741,138402.63028916842,106732.56341036515,51348.64981,134750.27774426292,115598.46049354765,80522.98432738353,70837.82533367556,98727.52279635257,91478.79535558782,96211.95266272187,61532.94915254236,78482.2372881356,401638.1489,94610.89044776962,91223.42465753424,111306.14331087406,110032.3232953659,107382.55231860271,108068.68183338907,82457.80292281497,71274.83663601553,93278.8619750609,96625.93590628688,69746.52173913043,72505.35714285713,87616.18549967339,78777.87081950471,76050.86614173229,121225.49098731547,65533.22033898304,87377.35622,111375.6927867151,77442.88729996595,77098.66481465404,97341.39797229758,92757.42135962422,39092.76690563844,98935.87564722677,111676.96308724831,112354.96563573883,84222.85714285713,110213.84552341033,66437.80102,104479.77419354838,123268.07012573046,95270.92808850645,77107.20146222581,120176.7790262172,87127.85655,77600.21144732046,94707.17973697028,118328.16386247255,113622.31003039512,97329.87424,93600.0462631492,80845.24675324674,405946.2528,127612.85646612979,93034.23786407766,69397.15551974214,82638.73074822503,115145.8905907143,87216.13041049299,110104.3448275862,60180.98640531141,135775.34569983135,124627.44016412128,108634.36531045879,71879.19230769231,90507.17857142857,124616.87974420296,69499.68965854066,92799.22739726027,20756.59211,153099.42637066724,154814.60351025584,97507.02685821362,75140.60326138185,107159.52723251312,97760.24586860136,85276.86046511628,101125.69842738204,98771.64179104475,104219.41150941756,637503.8595,66332.9902642559,89300,110082.28362323926,56313.87652,108041.65467625897,45160.560591693524,58414.82142857142,101745.56808562926,59097.18918918918,95275.22382,122952.11122554066,114903.95270566888,67105.43090638929,92989.36708860759,94591.22065313328,91475.55762949138,123665.71742198525,128361.14771031792,204376.7862,119731.5686881188,135962.3096663815,63463.944921943505,124460.17669795694,123120.10731431798,74245.02121921915,165692.3481,98676.59886471143,89973.04840630978,87138.4855233853,15458.7242,94294.39873103995,75966.64122137404,167980.70374574346,517188.8949,108994.83183483181,96167.53885058463,93062.11611292821,83138.94077381305,83334.63197760578,121920.013847219,78200.27247956402,65207.566756675646,79685.93128390596,14296.576262317954,113515.27559055119,96222.16216216216,99420.72558139534,115992.25188586421,783689.8893,101770.88877563021,82661.67928730512,117795.54572892538,132526.0891719745,74866.22950819673,103055.99999999999,92180.31075791722,97922.76170893306,72995.60873,133148.80239520958,76111.56897636768,93210.69024034098,112243.42646283604,124864.20070867104,88398.30508474576,81204.83154906455,76084.34327628362,121996.61807580173,250226.2181,65681.53846153845,35866.010419190694,78937.69081434555
12,75050,73770.53736517718,61097.70165745856,143508.4044,138402.63028916842,106732.56341036515,56749.03445,134750.27774426292,115598.46049354765,80522.98432738353,70837.82533367556,98727.52279635257,91478.79535558782,96211.95266272187,61532.94915254236,78482.2372881356,439733.2552,94610.89044776962,91223.42465753424,111306.14331087406,110032.3232953659,107382.55231860271,108068.68183338907,82457.80292281497,71274.83663601553,93278.8619750609,96625.93590628688,69746.52173913043,72505.35714285713,87616.18549967339,78777.87081950471,76050.86614173229,121225.49098731547,65533.22033898304,96566.91299,111375.6927867151,77442.88729996595,77098.66481465404,97341.39797229758,92757.42135962422,39092.76690563844,98935.87564722677,111676.96308724831,112354.96563573883,84222.85714285713,110213.84552341033,70601.08226,104479.77419354838,123268.07012573046,95270.92808850645,77107.20146222581,120176.7790262172,92587.66655,77600.21144732046,94707.17973697028,118328.16386247255,113622.31003039512,107566.1465,93600.0462631492,80845.24675324674,431384.6085,127612.85646612979,93034.23786407766,69397.15551974214,82638.73074822503,115145.8905907143,87216.13041049299,110104.3448275862,60180.98640531141,135775.34569983135,124627.44016412128,108634.36531045879,71879.19230769231,90507.17857142857,124616.87974420296,69499.68965854066,92799.22739726027,22939.58196,153099.42637066724,154814.60351025584,97507.02685821362,75140.60326138185,107159.52723251312,97760.24586860136,85276.86046511628,101125.69842738204,98771.64179104475,104219.41150941756,677452.6208,66332.9902642559,89300,110082.28362323926,59842.74867,108041.65467625897,45160.560591693524,58414.82142857142,101745.56808562926,59097.18918918918,101245.5833,122952.11122554066,114903.95270566888,67105.43090638929,92989.36708860759,94591.22065313328,91475.55762949138,123665.71742198525,128361.14771031792,217183.9235,119731.5686881188,135962.3096663815,63463.944921943505,124460.17669795694,123120.10731431798,74245.02121921915,176075.3504,98676.59886471143,89973.04840630978,87138.4855233853,17084.53242,94294.39873103995,75966.64122137404,167980.70374574346,549598.1979,108994.83183483181,96167.53885058463,93062.11611292821,83138.94077381305,83334.63197760578,121920.013847219,78200.27247956402,65207.566756675646,79685.93128390596,14296.576262317954,113515.27559055119,96222.16216216216,99420.72558139534,115992.25188586421,866111.2745,101770.88877563021,82661.67928730512,117795.54572892538,132526.0891719745,74866.22950819673,103055.99999999999,92180.31075791722,97922.76170893306,77569.83069,133148.80239520958,76111.56897636768,93210.69024034098,112243.42646283604,124864.20070867104,88398.30508474576,81204.83154906455,76084.34327628362,121996.61807580173,265906.48,65681.53846153845,35866.010419190694,78937.69081434555
13,75050,73770.53736517718,61097.70165745856,158601.3151,138402.63028916842,106732.56341036515,62717.38251,134750.27774426292,115598.46049354765,80522.98432738353,70837.82533367556,98727.52279635257,91478.79535558782,96211.95266272187,61532.94915254236,78482.2372881356,481441.6565,94610.89044776962,91223.42465753424,111306.14331087406,110032.3232953659,107382.55231860271,108068.68183338907,82457.80292281497,71274.83663601553,93278.8619750609,96625.93590628688,69746.52173913043,72505.35714285713,87616.18549967339,78777.87081950471,76050.86614173229,121225.49098731547,65533.22033898304,106722.9439,111375.6927867151,77442.88729996595,77098.66481465404,97341.39797229758,92757.42135962422,39092.76690563844,98935.87564722677,111676.96308724831,112354.96563573883,84222.85714285713,110213.84552341033,75025.25279,104479.77419354838,123268.07012573046,95270.92808850645,77107.20146222581,120176.7790262172,98389.61196,77600.21144732046,94707.17973697028,118328.16386247255,113622.31003039512,118878.9769,93600.0462631492,80845.24675324674,458417.0422,127612.85646612979,93034.23786407766,69397.15551974214,82638.73074822503,115145.8905907143,87216.13041049299,110104.3448275862,60180.98640531141,135775.34569983135,124627.44016412128,108634.36531045879,71879.19230769231,90507.17857142857,124616.87974420296,69499.68965854066,92799.22739726027,25352.15885,153099.42637066724,154814.60351025584,97507.02685821362,75140.60326138185,107159.52723251312,97760.24586860136,85276.86046511628,101125.69842738204,98771.64179104475,104219.41150941756,719904.7451,66332.9902642559,89300,110082.28362323926,63592.75528,108041.65467625897,45160.560591693524,58414.82142857142,101745.56808562926,59097.18918918918,107590.0713,122952.11122554066,114903.95270566888,67105.43090638929,92989.36708860759,94591.22065313328,91475.55762949138,123665.71742198525,128361.14771031792,230793.6116,119731.5686881188,135962.3096663815,63463.944921943505,124460.17669795694,123120.10731431798,74245.02121921915,187108.9968,98676.59886471143,89973.04840630978,87138.4855233853,18881.32838,94294.39873103995,75966.64122137404,167980.70374574346,584038.4086,108994.83183483181,96167.53885058463,93062.11611292821,83138.94077381305,83334.63197760578,121920.013847219,78200.27247956402,65207.566756675646,79685.93128390596,14296.576262317954,113515.27559055119,96222.16216216216,99420.72558139534,115992.25188586421,957200.9924,101770.88877563021,82661.67928730512,117795.54572892538,132526.0891719745,74866.22950819673,103055.99999999999,92180.31075791722,97922.76170893306,82430.69327,133148.80239520958,76111.56897636768,93210.69024034098,112243.42646283604,124864.20070867104,88398.30508474576,81204.83154906455,76084.34327628362,121996.61807580173,282569.3352,65681.53846153845,35866.010419190694,78937.69081434555
14,75050,73770.53736517718,61097.70165745856,175281.561,138402.63028916842,106732.56341036515,69313.4272,134750.27774426292,115598.46049354765,80522.98432738353,70837.82533367556,98727.52279635257,91478.79535558782,96211.95266272187,61532.94915254236,78482.2372881356,527106.0714,94610.89044776962,91223.42465753424,111306.14331087406,110032.3232953659,107382.55231860271,108068.68183338907,82457.80292281497,71274.83663601553,93278.8619750609,96625.93590628688,69746.52173913043,72505.35714285713,87616.18549967339,78777.87081950471,76050.86614173229,121225.49098731547,65533.22033898304,117947.0939,111375.6927867151,77442.88729996595,77098.66481465404,97341.39797229758,92757.42135962422,39092.76690563844,98935.87564722677,111676.96308724831,112354.96563573883,84222.85714285713,110213.84552341033,79726.66106,104479.77419354838,123268.07012573046,95270.92808850645,77107.20146222581,120176.7790262172,104555.1325,77600.21144732046,94707.17973697028,118328.16386247255,113622.31003039512,131381.588,93600.0462631492,80845.24675324674,487143.4455,127612.85646612979,93034.23786407766,69397.15551974214,82638.73074822503,115145.8905907143,87216.13041049299,110104.3448275862,60180.98640531141,135775.34569983135,124627.44016412128,108634.36531045879,71879.19230769231,90507.17857142857,124616.87974420296,69499.68965854066,92799.22739726027,28018.46867,153099.42637066724,154814.60351025584,97507.02685821362,75140.60326138185,107159.52723251312,97760.24586860136,85276.86046511628,101125.69842738204,98771.64179104475,104219.41150941756,765017.1039,66332.9902642559,89300,110082.28362323926,67577.75359,108041.65467625897,45160.560591693524,58414.82142857142,101745.56808562926,59097.18918918918,114332.1326,122952.11122554066,114903.95270566888,67105.43090638929,92989.36708860759,94591.22065313328,91475.55762949138,123665.71742198525,128361.14771031792,245256.142,119731.5686881188,135962.3096663815,63463.944921943505,124460.17669795694,123120.10731431798,74245.02121921915,198834.0594,98676.59886471143,89973.04840630978,87138.4855233853,20867.09502,94294.39873103995,75966.64122137404,167980.70374574346,620636.7925,108994.83183483181,96167.53885058463,93062.11611292821,83138.94077381305,83334.63197760578,121920.013847219,78200.27247956402,65207.566756675646,79685.93128390596,14296.576262317954,113515.27559055119,96222.16216216216,99420.72558139534,115992.25188586421,1057870.7,101770.88877563021,82661.67928730512,117795.54572892538,132526.0891719745,74866.22950819673,103055.99999999999,92180.31075791722,97922.76170893306,87596.15861,133148.80239520958,76111.56897636768,93210.69024034098,112243.42646283604,124864.20070867104,88398.30508474576,81204.83154906455,76084.34327628362,121996.61807580173,300276.3573,65681.53846153845,35866.010419190694,78937.69081434555
15,75050,73770.53736517718,61097.70165745856,193716.0837,138402.63028916842,106732.56341036515,76603.18398,134750.27774426292,115598.46049354765,80522.98432738353,70837.82533367556,98727.52279635257,91478.79535558782,96211.95266272187,61532.94915254236,78482.2372881356,577101.7251,94610.89044776962,91223.42465753424,111306.14331087406,110032.3232953659,107382.55231860271,108068.68183338907,82457.80292281497,71274.83663601553,93278.8619750609,96625.93590628688,69746.52173913043,72505.35714285713,87616.18549967339,78777.87081950471,76050.86614173229,121225.49098731547,65533.22033898304,130351.698,111375.6927867151,77442.88729996595,77098.66481465404,97341.39797229758,92757.42135962422,39092.76690563844,98935.87564722677,111676.96308724831,112354.96563573883,84222.85714285713,110213.84552341033,84722.68,104479.77419354838,123268.07012573046,95270.92808850645,77107.20146222581,120176.7790262172,111107.0113,77600.21144732046,94707.17973697028,118328.16386247255,113622.31003039512,145199.1102,93600.0462631492,80845.24675324674,517669.9701,127612.85646612979,93034.23786407766,69397.15551974214,82638.73074822503,115145.8905907143,87216.13041049299,110104.3448275862,60180.98640531141,135775.34569983135,124627.44016412128,108634.36531045879,71879.19230769231,90507.17857142857,124616.87974420296,69499.68965854066,92799.22739726027,30965.19675,153099.42637066724,154814.60351025584,97507.02685821362,75140.60326138185,107159.52723251312,97760.24586860136,85276.86046511628,101125.69842738204,98771.64179104475,104219.41150941756,812956.3991,66332.9902642559,89300,110082.28362323926,71812.46921,108041.65467625897,45160.560591693524,58414.82142857142,101745.56808562926,59097.18918918918,121496.6807,122952.11122554066,114903.95270566888,67105.43090638929,92989.36708860759,94591.22065313328,91475.55762949138,123665.71742198525,128361.14771031792,260624.9573,119731.5686881188,135962.3096663815,63463.944921943505,124460.17669795694,123120.10731431798,74245.02121921915,211293.8654,98676.59886471143,89973.04840630978,87138.4855233853,23061.70656,94294.39873103995,75966.64122137404,167980.70374574346,659528.5902,108994.83183483181,96167.53885058463,93062.11611292821,83138.94077381305,83334.63197760578,121920.013847219,78200.27247956402,65207.566756675646,79685.93128390596,14296.576262317954,113515.27559055119,96222.16216216216,99420.72558139534,115992.25188586421,1169127.932,101770.88877563021,82661.67928730512,117795.54572892538,132526.0891719745,74866.22950819673,103055.99999999999,92180.31075791722,97922.76170893306,93085.31446,133148.80239520958,76111.56897636768,93210.69024034098,112243.42646283604,124864.20070867104,88398.30508474576,81204.83154906455,76084.34327628362,121996.61807580173,319092.9783,65681.53846153845,35866.010419190694,78937.69081434555
16,75050,73770.53736517718,61097.70165745856,214089.382,138402.63028916842,106732.56341036515,84659.61116,134750.27774426292,115598.46049354765,80522.98432738353,70837.82533367556,98727.52279635257,91478.79535558782,96211.95266272187,61532.94915254236,78482.2372881356,631839.4327,94610.89044776962,91223.42465753424,111306.14331087406,110032.3232953659,107382.55231860271,108068.68183338907,82457.80292281497,71274.83663601553,93278.8619750609,96625.93590628688,69746.52173913043,72505.35714285713,87616.18549967339,78777.87081950471,76050.86614173229,121225.49098731547,65533.22033898304,144060.9058,111375.6927867151,77442.88729996595,77098.66481465404,97341.39797229758,92757.42135962422,39092.76690563844,98935.87564722677,111676.96308724831,112354.96563573883,84222.85714285713,110213.84552341033,90031.77119,104479.77419354838,123268.07012573046,95270.92808850645,77107.20146222581,120176.7790262172,118069.4593,77600.21144732046,94707.17973697028,118328.16386247255,113622.31003039512,160469.8339,93600.0462631492,80845.24675324674,550109.4194,127612.85646612979,93034.23786407766,69397.15551974214,82638.73074822503,115145.8905907143,87216.13041049299,110104.3448275862,60180.98640531141,135775.34569983135,124627.44016412128,108634.36531045879,71879.19230769231,90507.17857142857,124616.87974420296,69499.68965854066,92799.22739726027,34221.83492,153099.42637066724,154814.60351025584,97507.02685821362,75140.60326138185,107159.52723251312,97760.24586860136,85276.86046511628,101125.69842738204,98771.64179104475,104219.41150941756,863899.7788,66332.9902642559,89300,110082.28362323926,76312.5505,108041.65467625897,45160.560591693524,58414.82142857142,101745.56808562926,59097.18918918918,129110.1906,122952.11122554066,114903.95270566888,67105.43090638929,92989.36708860759,94591.22065313328,91475.55762949138,123665.71742198525,128361.14771031792,276956.8493,119731.5686881188,135962.3096663815,63463.944921943505,124460.17669795694,123120.10731431798,74245.02121921915,224534.4569,98676.59886471143,89973.04840630978,87138.4855233853,25487.12741,94294.39873103995,75966.64122137404,167980.70374574346,700857.5168,108994.83183483181,96167.53885058463,93062.11611292821,83138.94077381305,83334.63197760578,121920.013847219,78200.27247956402,65207.566756675646,79685.93128390596,14296.576262317954,113515.27559055119,96222.16216216216,99420.72558139534,115992.25188586421,1292086.19,101770.88877563021,82661.67928730512,117795.54572892538,132526.0891719745,74866.22950819673,103055.99999999999,92180.31075791722,97922.76170893306,98918.44465,133148.80239520958,76111.56897636768,93210.69024034098,112243.42646283604,124864.20070867104,88398.30508474576,81204.83154906455,76084.34327628362,121996.61807580173,339088.7306,65681.53846153845,35866.010419190694,78937.69081434555
17,75050,73770.53736517718,61097.70165745856,236605.3589,138402.63028916842,106732.56341036515,93563.34019,134750.27774426292,115598.46049354765,80522.98432738353,70837.82533367556,98727.52279635257,91478.79535558782,96211.95266272187,61532.94915254236,78482.2372881356,691768.9748,94610.89044776962,91223.42465753424,111306.14331087406,110032.3232953659,107382.55231860271,108068.68183338907,82457.80292281497,71274.83663601553,93278.8619750609,96625.93590628688,69746.52173913043,72505.35714285713,87616.18549967339,78777.87081950471,76050.86614173229,121225.49098731547,65533.22033898304,159211.9235,111375.6927867151,77442.88729996595,77098.66481465404,97341.39797229758,92757.42135962422,39092.76690563844,98935.87564722677,111676.96308724831,112354.96563573883,84222.85714285713,110213.84552341033,95673.55309,104479.77419354838,123268.07012573046,95270.92808850645,77107.20146222581,120176.7790262172,125468.2046,77600.21144732046,94707.17973697028,118328.16386247255,113622.31003039512,177346.5937,93600.0462631492,80845.24675324674,584581.6654,127612.85646612979,93034.23786407766,69397.15551974214,82638.73074822503,115145.8905907143,87216.13041049299,110104.3448275862,60180.98640531141,135775.34569983135,124627.44016412128,108634.36531045879,71879.19230769231,90507.17857142857,124616.87974420296,69499.68965854066,92799.22739726027,37820.97671,153099.42637066724,154814.60351025584,97507.02685821362,75140.60326138185,107159.52723251312,97760.24586860136,85276.86046511628,101125.69842738204,98771.64179104475,104219.41150941756,918035.492,66332.9902642559,89300,110082.28362323926,81094.626439999993,108041.65467625897,45160.560591693524,58414.82142857142,101745.56808562926,59097.18918918918,137200.796,122952.11122554066,114903.95270566888,67105.43090638929,92989.36708860759,94591.22065313328,91475.55762949138,123665.71742198525,128361.14771031792,294312.1687,119731.5686881188,135962.3096663815,63463.944921943505,124460.17669795694,123120.10731431798,74245.02121921915,238604.7614,98676.59886471143,89973.04840630978,87138.4855233853,28167.632,94294.39873103995,75966.64122137404,167980.70374574346,744776.2936,108994.83183483181,96167.53885058463,93062.11611292821,83138.94077381305,83334.63197760578,121920.013847219,78200.27247956402,65207.566756675646,79685.93128390596,14296.576262317954,113515.27559055119,96222.16216216216,99420.72558139534,115992.25188586421,1427976.081,101770.88877563021,82661.67928730512,117795.54572892538,132526.0891719745,74866.22950819673,103055.99999999999,92180.31075791722,97922.76170893306,105117.1041,133148.80239520958,76111.56897636768,93210.69024034098,112243.42646283604,124864.20070867104,88398.30508474576,81204.83154906455,76084.34327628362,121996.61807580173,360337.5036,65681.53846153845,35866.010419190694,78937.69081434555
18,75050,73770.53736517718,61097.70165745856,261489.3617,138402.63028916842,106732.56341036515,103403.4826,134750.27774426292,115598.46049354765,80522.98432738353,70837.82533367556,98727.52279635257,91478.79535558782,96211.95266272187,61532.94915254236,78482.2372881356,757382.7933,94610.89044776962,91223.42465753424,111306.14331087406,110032.3232953659,107382.55231860271,108068.68183338907,82457.80292281497,71274.83663601553,93278.8619750609,96625.93590628688,69746.52173913043,72505.35714285713,87616.18549967339,78777.87081950471,76050.86614173229,121225.49098731547,65533.22033898304,175956.3877,111375.6927867151,77442.88729996595,77098.66481465404,97341.39797229758,92757.42135962422,39092.76690563844,98935.87564722677,111676.96308724831,112354.96563573883,84222.85714285713,110213.84552341033,101668.8736,104479.77419354838,123268.07012573046,95270.92808850645,77107.20146222581,120176.7790262172,133330.5873,77600.21144732046,94707.17973697028,118328.16386247255,113622.31003039512,195998.2978,93600.0462631492,80845.24675324674,621214.0922,127612.85646612979,93034.23786407766,69397.15551974214,82638.73074822503,115145.8905907143,87216.13041049299,110104.3448275862,60180.98640531141,135775.34569983135,124627.44016412128,108634.36531045879,71879.19230769231,90507.17857142857,124616.87974420296,69499.68965854066,92799.22739726027,41798.64356,153099.42637066724,154814.60351025584,97507.02685821362,75140.60326138185,107159.52723251312,97760.24586860136,85276.86046511628,101125.69842738204,98771.64179104475,104219.41150941756,975563.5842,66332.9902642559,89300,110082.28362323926,86176.36804,108041.65467625897,45160.560591693524,58414.82142857142,101745.56808562926,59097.18918918918,145798.3939,122952.11122554066,114903.95270566888,67105.43090638929,92989.36708860759,94591.22065313328,91475.55762949138,123665.71742198525,128361.14771031792,312755.0478,119731.5686881188,135962.3096663815,63463.944921943505,124460.17669795694,123120.10731431798,74245.02121921915,253556.7723,98676.59886471143,89973.04840630978,87138.4855233853,31130.04771,94294.39873103995,75966.64122137404,167980.70374574346,791447.2116,108994.83183483181,96167.53885058463,93062.11611292821,83138.94077381305,83334.63197760578,121920.013847219,78200.27247956402,65207.566756675646,79685.93128390596,14296.576262317954,113515.27559055119,96222.16216216216,99420.72558139534,115992.25188586421,1578157.637,101770.88877563021,82661.67928730512,117795.54572892538,132526.0891719745,74866.22950819673,103055.99999999999,92180.31075791722,97922.76170893306,111704.1985,133148.80239520958,76111.56897636768,93210.69024034098,112243.42646283604,124864.20070867104,88398.30508474576,81204.83154906455,76084.34327628362,121996.61807580173,382917.817,65681.53846153845,35866.010419190694,78937.69081434555
19,75050,73770.53736517718,61097.70165745856,288990.438,138402.63028916842,106732.56341036515,114278.5218,134750.27774426292,115598.46049354765,80522.98432738353,70837.82533367556,98727.52279635257,91478.79535558782,96211.95266272187,61532.94915254236,78482.2372881356,829220.0381,94610.89044776962,91223.42465753424,111306.14331087406,110032.3232953659,107382.55231860271,108068.68183338907,82457.80292281497,71274.83663601553,93278.8619750609,96625.93590628688,69746.52173913043,72505.35714285713,87616.18549967339,78777.87081950471,76050.86614173229,121225.49098731547,65533.22033898304,194461.8825,111375.6927867151,77442.88729996595,77098.66481465404,97341.39797229758,92757.42135962422,39092.76690563844,98935.87564722677,111676.96308724831,112354.96563573883,84222.85714285713,110213.84552341033,108039.8869,104479.77419354838,123268.07012573046,95270.92808850645,77107.20146222581,120176.7790262172,141685.6612,77600.21144732046,94707.17973697028,118328.16386247255,113622.31003039512,216611.6187,93600.0462631492,80845.24675324674,660142.066,127612.85646612979,93034.23786407766,69397.15551974214,82638.73074822503,115145.8905907143,87216.13041049299,110104.3448275862,60180.98640531141,135775.34569983135,124627.44016412128,108634.36531045879,71879.19230769231,90507.17857142857,124616.87974420296,69499.68965854066,92799.22739726027,46194.64528,153099.42637066724,154814.60351025584,97507.02685821362,75140.60326138185,107159.52723251312,97760.24586860136,85276.86046511628,101125.69842738204,98771.64179104475,104219.41150941756,1036696.637,66332.9902642559,89300,110082.28362323926,91576.55363,108041.65467625897,45160.560591693524,58414.82142857142,101745.56808562926,59097.18918918918,154934.7547,122952.11122554066,114903.95270566888,67105.43090638929,92989.36708860759,94591.22065313328,91475.55762949138,123665.71742198525,128361.14771031792,332353.6378,119731.5686881188,135962.3096663815,63463.944921943505,124460.17669795694,123120.10731431798,74245.02121921915,269445.7412,98676.59886471143,89973.04840630978,87138.4855233853,34404.02341,94294.39873103995,75966.64122137404,167980.70374574346,841042.7322,108994.83183483181,96167.53885058463,93062.11611292821,83138.94077381305,83334.63197760578,121920.013847219,78200.27247956402,65207.566756675646,79685.93128390596,14296.576262317954,113515.27559055119,96222.16216216216,99420.72558139534,115992.25188586421,1744133.924,101770.88877563021,82661.67928730512,117795.54572892538,132526.0891719745,74866.22950819673,103055.99999999999,92180.31075791722,97922.76170893306,118704.0689,133148.80239520958,76111.56897636768,93210.69024034098,112243.42646283604,124864.20070867104,88398.30508474576,81204.83154906455,76084.34327628362,121996.61807580173,406913.1109,65681.53846153845,35866.010419190694,78937.69081434555
20,75050,73770.53736517718,61097.70165745856,319383.8276,138402.63028916842,106732.56341036515,126297.2988,134750.27774426292,115598.46049354765,80522.98432738353,70837.82533367556,98727.52279635257,91478.79535558782,96211.95266272187,61532.94915254236,78482.2372881356,907870.9968,94610.89044776962,91223.42465753424,111306.14331087406,110032.3232953659,107382.55231860271,108068.68183338907,82457.80292281497,71274.83663601553,93278.8619750609,96625.93590628688,69746.52173913043,72505.35714285713,87616.18549967339,78777.87081950471,76050.86614173229,121225.49098731547,65533.22033898304,214913.6172,111375.6927867151,77442.88729996595,77098.66481465404,97341.39797229758,92757.42135962422,39092.76690563844,98935.87564722677,111676.96308724831,112354.96563573883,84222.85714285713,110213.84552341033,114810.1355,104479.77419354838,123268.07012573046,95270.92808850645,77107.20146222581,120176.7790262172,150564.3002,77600.21144732046,94707.17973697028,118328.16386247255,113622.31003039512,239392.8615,93600.0462631492,80845.24675324674,701509.4357,127612.85646612979,93034.23786407766,69397.15551974214,82638.73074822503,115145.8905907143,87216.13041049299,110104.3448275862,60180.98640531141,135775.34569983135,124627.44016412128,108634.36531045879,71879.19230769231,90507.17857142857,124616.87974420296,69499.68965854066,92799.22739726027,51052.97853,153099.42637066724,154814.60351025584,97507.02685821362,75140.60326138185,107159.52723251312,97760.24586860136,85276.86046511628,101125.69842738204,98771.64179104475,104219.41150941756,1101660.551,66332.9902642559,89300,110082.28362323926,97315.13832,108041.65467625897,45160.560591693524,58414.82142857142,101745.56808562926,59097.18918918918,164643.6395,122952.11122554066,114903.95270566888,67105.43090638929,92989.36708860759,94591.22065313328,91475.55762949138,123665.71742198525,128361.14771031792,353180.3606,119731.5686881188,135962.3096663815,63463.944921943505,124460.17669795694,123120.10731431798,74245.02121921915,286330.3819,98676.59886471143,89973.04840630978,87138.4855233853,38022.32614,94294.39873103995,75966.64122137404,167980.70374574346,893746.1236,108994.83183483181,96167.53885058463,93062.11611292821,83138.94077381305,83334.63197760578,121920.013847219,78200.27247956402,65207.566756675646,79685.93128390596,14296.576262317954,113515.27559055119,96222.16216216216,99420.72558139534,115992.25188586421,1927566.09,101770.88877563021,82661.67928730512,117795.54572892538,132526.0891719745,74866.22950819673,103055.99999999999,92180.31075791722,97922.76170893306,126142.5815,133148.80239520958,76111.56897636768,93210.69024034098,112243.42646283604,124864.20070867104,88398.30508474576,81204.83154906455,76084.34327628362,121996.61807580173,432412.0542,65681.53846153845,35866.010419190694,78937.69081434555
